chr	pos
UNC8461462	4	151.247789
UNC8462114	4	151.286481
JAX00570963	4	151.299558
UNC8462494	4	151.303133
UNC8463165	4	151.347453
JAX00126086	4	151.352444
UNC8463247	4	151.352795
UNC8463370	4	151.361259
UNC8463539	4	151.369846
UNC8463698	4	151.376291
JAX00570987	4	151.382681
UNC8465329	4	151.471783
UNC8465390	4	151.474224
JAX00571010	4	151.475307
UNC8465543	4	151.481316
UNC8465753	4	151.498047
UNC8466336	4	151.53354
UNC8467006	4	151.574674
JAX00126103	4	151.576246
JAX00126104	4	151.585401
UNC8468381	4	151.667183
UNC8469877	4	151.751049
UNC8471565	4	151.889624
UNC040373894	4	151.969041
UNC040377993	4	153.217344
UNC8493287	4	153.23232
UNC8494645	4	153.336353
UNC8495207	4	153.371513
UNC040599457	4	153.413608
UNC8495862	4	153.414617
UNC8506847	4	154.047067
JAX00571637	4	154.054281
UNC8507313	4	154.084317
JAX00571653	4	154.101339
UNC8509398	4	154.201746
UNC8510003	4	154.230173
UNC8510731	4	154.269607
UNC8510774	4	154.27257
UNC8511055	4	154.292351
UNC8511089	4	154.294268
UNC8511146	4	154.29707
UNC8511301	4	154.311663
UNC8511313	4	154.315109
UNC8511336	4	154.319058
UNC8511400	4	154.326749
UNC8513612	4	154.505297
UNC8514110	4	154.54893
UNC040752097	4	154.55684
UNC8514354	4	154.565295
UNC8516426	4	154.707313
UNC8517517	4	154.766219
UNC8518274	4	154.808331
UNC8518777	4	154.82991
UNC8518937	4	154.837278
UNC8519414	4	154.869193
JAX00571944	4	154.869706
JAX00571946	4	154.870736
JAX00571950	4	154.872258
UNC8520308	4	154.923675
JAX00126357	4	154.940734
UNC8520565	4	154.943667
UNC8520785	4	154.960688
UNC8521026	4	154.981595
UNC8521188	4	154.996667
UNC040466207	4	155.029992
UNC8521715	4	155.038736
UNC8522780	4	155.145663
JAX00126375	4	155.184127
UNC8523916	4	155.220039
UNC8526251	4	155.3744
JAX00126391	4	155.416879
UNC8527015	4	155.423951
UNC8527454	4	155.456179
UNC8527592	4	155.470089
UNC8527910	4	155.493057
UNC8528252	4	155.515307
UNC8528620	4	155.535517
UNC8529360	4	155.593976
backupUNC040383342	4	155.594738
JAX00572104	4	155.610933
UNC8529610	4	155.613794
UNC8531158	4	155.717457
UNC8531455	4	155.741546
UNC8531771	4	155.759402
UNC8531895	4	155.768718
UNC8531933	4	155.771184
UNC8532156	4	155.786647
UNC8532635	4	155.81247
UNC8532723	4	155.818864
UNC8532823	4	155.825305
UNC8533357	4	155.855445
JAX00126425	4	155.860646
UNC8533416	4	155.86087
UNC8533719	4	155.87856
UNC8533953	4	155.889902
JAX00126427	4	155.894026
UNC8534002	4	155.89487
UNC8534637	4	155.951092
UNC8534775	4	155.958953
UNC8535040	4	155.973255
UNC8535082	4	155.975198
UNC8535605	4	156.000889
UNC8536213	4	156.040137
UNC8536532	4	156.063385
UNC8536741	4	156.073392
UNC8536880	4	156.0817
UNC8537575	4	156.119928
backupUNC040600031	4	156.138564
UNC8538182	4	156.16417
UNC8539215	4	156.226556
UNC8539401	4	156.254732
UNC050000078	5	3.160082
backupUNC050000423	5	3.325372
UNC8542757	5	3.583415
UNC8545548	5	3.92914
backupUNC050315457	5	3.973237
UNC8546898	5	4.024372
JAX00572362	5	4.025022
JAX00126530	5	4.071106
UNC8551996	5	4.428504
backupUNC050316601	5	4.967351
UNC8559748	5	5.015411
UNC050008128	5	6.28943
UNC8580009	5	6.49993
backupUNC050008230	5	6.510176
UNC050008694	5	6.671536
UNC050317202	5	7.037235
UNC8588320	5	7.069325
UNC8591013	5	7.22981
JAX00126776	5	7.3297
UNC8594535	5	7.518518
UNC8598054	5	7.743417
backupUNC050011453	5	7.900035
JAX00573187	5	7.912581
UNC8600836	5	7.979436
UNC8606323	5	8.422063
UNC8613413	5	9.040796
UNC8614186	5	9.112587
UNC051664098	5	9.302529
UNC8616855	5	9.326073
UNC8616959	5	9.339039
UNC8619742	5	9.508155
UNC8622491	5	9.745261
UNC8635788	5	10.757925
UNC8636725	5	10.864099
backupJAX00574057	5	12.580435
UNC050318764	5	12.65079
UNC8648308	5	12.652862
UNC8660506	5	13.383351
JAX00127175	5	13.389136
JAX00127176	5	13.395581
UNC8663955	5	13.61617
JAX00127197	5	13.69014
UNC8665070	5	13.700515
UNC8666228	5	13.781071
JAX00574279	5	13.818988
JAX00127208	5	13.826079
UNC8666813	5	13.828047
UNC8669015	5	13.966012
UNC8669696	5	14.013456
JAX00574319	5	14.022063
UNC8671779	5	14.133955
UNC050024486	5	14.229549
UNC8834177	5	26.200513
JAX00576811	5	26.21206
UNC8835338	5	26.304433
UNC8841943	5	26.725779
JAX00576938	5	26.729956
UNC8842110	5	26.743506
UNC8843666	5	26.835264
UNC8847829	5	27.107825
UNC8848351	5	27.134429
UNC8849091	5	27.174459
UNC8862591	5	28.073963
UNC8862684	5	28.0852
JAX00128223	5	28.097222
UNC8863233	5	28.126291
UNC8863806	5	28.172349
UNC8865208	5	28.276178
UNC8895094	5	30.911677
UNC8895346	5	30.934036
UNC8895648	5	30.959602
UNC8896399	5	31.002749
UNC050326871	5	31.005049
JAX00577825	5	31.006191
UNC8897024	5	31.038032
UNC8897248	5	31.063019
UNC8899095	5	31.265559
UNC8903058	5	31.634139
JAX00128497	5	31.792769
UNC8905523	5	31.81428
UNC8906684	5	31.931182
UNC8907138	5	31.968783
UNC8908479	5	32.095577
UNC8910709	5	32.265482
UNC050264831	5	32.280466
UNC8911672	5	32.366875
UNC8912067	5	32.393125
UNC8912495	5	32.426856
UNC8912809	5	32.460765
UNC8912900	5	32.481353
JAX00128549	5	32.498805
UNC8913227	5	32.51975
UNC8913432	5	32.548514
UNC8913895	5	32.573683
UNC8914231	5	32.606455
UNC8914357	5	32.625622
UNC8914468	5	32.641694
JAX00128562	5	32.662821
JAX00128564	5	32.685726
UNC8914680	5	32.691732
UNC8914954	5	32.744357
UNC8915212	5	32.778866
UNC8915366	5	32.798101
UNC8915566	5	32.832864
UNC8915784	5	32.862611
UNC8916107	5	32.886783
UNC8916351	5	32.905179
UNC8916597	5	32.924128
UNC8916894	5	32.941752
UNC8917332	5	32.963099
JAX00128585	5	32.969598
UNC8917569	5	32.975121
UNC8917766	5	32.989863
UNC8919497	5	33.119342
UNC8919978	5	33.152908
UNC8920690	5	33.192583
JAX00128603	5	33.205967
UNC8921037	5	33.207335
UNC8921317	5	33.227021
UNC8921405	5	33.243703
UNC8921483	5	33.278389
UNC8921630	5	33.296446
UNC8921713	5	33.306311
UNC8922984	5	33.437238
UNC8923291	5	33.457268
backupUNC050086001	5	33.467078
UNC8924128	5	33.529528
JAX00578266	5	33.589613
JAX00128648	5	33.825612
backupUNC050327844	5	34.032237
JAX00128667	5	34.077432
JAX00578363	5	34.16262
backupUNC050328531	5	34.828203
UNC8940486	5	35.198062
UNC050328653	5	35.206606
backupUNC050329217	5	35.658702
UNC8949850	5	35.775884
UNC8952548	5	35.933618
JAX00578820	5	35.955102
backupJAX00578831	5	35.984096
UNC8953924	5	36.009126
UNC8954644	5	36.05292
UNC8956877	5	36.181745
JAX00128827	5	36.222149
UNC8957473	5	36.222575
UNC8957762	5	36.253434
UNC8958139	5	36.285636
UNC8959645	5	36.383454
JAX00128838	5	36.386421
UNC8961002	5	36.470764
UNC8961179	5	36.504604
UNC050331559	5	36.513
UNC8962165	5	36.603601
UNC8962316	5	36.628666
UNC8962844	5	36.731535
UNC8965349	5	36.90776
UNC8966693	5	36.979196
UNC8969125	5	37.103494
JAX00579207	5	37.220927
UNC8972557	5	37.279309
UNC8973271	5	37.317463
UNC8974208	5	37.357649
UNC8974921	5	37.394627
UNC8975810	5	37.435812
JAX00579261	5	37.463866
repJAX00579261	5	37.463866
UNC8976545	5	37.474951
JAX00128918	5	37.486674
UNC8977226	5	37.519431
UNC8977875	5	37.5506
UNC8981575	5	37.762761
UNC8982207	5	37.803508
UNC8984805	5	37.996031
JAX00128959	5	38.031415
UNC8985628	5	38.069245
UNC8985768	5	38.081733
UNC8986686	5	38.172086
backupUNC050336654	5	38.182275
UNC8988795	5	38.299432
UNC8989622	5	38.343165
UNC8990259	5	38.380966
UNC8990872	5	38.420055
JAX00128988	5	38.424512
UNC8991302	5	38.446648
UNC8992612	5	38.544209
JAX00579497	5	38.550032
UNC8993181	5	38.583706
UNC8993756	5	38.614481
UNC8994596	5	38.666376
UNC8995230	5	38.70773
UNC8995726	5	38.730232
backupUNC050339644	5	38.753772
UNC8996795	5	38.783438
UNC8997346	5	38.838612
UNC8998743	5	38.950622
UNC9000112	5	39.076165
UNC9000591	5	39.118337
JAX00129044	5	39.151817
UNC9001561	5	39.188789
UNC9003285	5	39.343991
UNC9003429	5	39.351277
UNC9003660	5	39.365009
UNC9003921	5	39.383077
UNC9004012	5	39.390384
JAX00579615	5	39.402304
UNC9004200	5	39.403087
UNC9004284	5	39.407456
UNC9004443	5	39.415958
UNC9004544	5	39.423505
UNC9004864	5	39.448039
UNC9005135	5	39.458292
UNC9005391	5	39.479662
JAX00579641	5	39.48685
UNC9005473	5	39.488063
UNC9005532	5	39.494109
UNC9005696	5	39.515243
UNC9005754	5	39.519959
UNC9005910	5	39.528301
UNC9006028	5	39.544848
UNC9007679	5	39.679486
UNC9012855	5	40.113756
UNC9015568	5	40.254341
UNC9016653	5	40.321341
UNC9017497	5	40.37628
JAX00129138	5	40.415074
backupUNC050091325	5	40.424147
UNC9067209	5	44.123282
UNC9067659	5	44.157325
UNC9068806	5	44.240993
UNC9069838	5	44.295983
UNC9071377	5	44.388443
UNC9071649	5	44.402672
JAX00580653	5	44.427209
JAX00129438	5	44.429104
UNC9072366	5	44.456624
UNC9073077	5	44.501733
UNC9075378	5	44.658478
UNC9076212	5	44.714531
JAX00580710	5	44.780829
JAX00129483	5	45.016427
UNC9080550	5	45.021825
UNC9081054	5	45.05571
JAX00129504	5	45.288181
UNC9083687	5	45.290189
UNC9084229	5	45.338287
UNC9084885	5	45.379306
UNC9087694	5	45.543818
JAX00129532	5	45.688363
UNC9090220	5	45.712639
UNC9090721	5	45.766175
JAX00129542	5	45.807797
UNC9091064	5	45.809134
UNC9091740	5	45.896037
UNC9092817	5	45.975375
UNC9093685	5	46.039003
UNC9094445	5	46.087838
JAX00129566	5	46.125
JAX00129573	5	46.206885
UNC9100462	5	46.551074
UNC9101064	5	46.592249
UNC9101776	5	46.64203
UNC050345606	5	46.647553
UNC9102007	5	46.665056
UNC9102966	5	46.726989
UNC9103813	5	46.774408
UNC9106514	5	46.936424
JAX00129629	5	46.975817
UNC9107875	5	47.026397
UNC9110829	5	47.273618
UNC9111874	5	47.332684
UNC9112503	5	47.372057
JAX00581231	5	47.436859
UNC9114329	5	47.4961
UNC9115508	5	47.58818
UNC9118308	5	47.767443
UNC9119431	5	47.842188
CEAJAX00129703	5	47.955482
UNC9121080	5	47.965658
UNC9121857	5	48.039689
JAX00129714	5	48.099179
JAX00581368	5	48.233182
UNC9201031	5	53.611846
UNC9201868	5	53.674727
UNC9202462	5	53.711882
UNC050360785	5	54.023357
UNC9209363	5	54.313754
JAX00130182	5	54.34302
JAX00130184	5	54.366986
UNC9210047	5	54.367966
UNC9210368	5	54.39093
UNC9210967	5	54.429514
UNC9211072	5	54.436617
UNC9212092	5	54.53269
UNC9212221	5	54.540886
JAX00130202	5	54.602715
UNC9212908	5	54.604614
UNC9213069	5	54.618207
UNC9214325	5	54.71032
JAX00582948	5	54.711395
UNC9215037	5	54.75957
UNC9215684	5	54.803626
UNC9216508	5	54.863249
UNC9216853	5	54.89327
JAX00582973	5	54.893401
UNC9217163	5	54.906581
UNC9218805	5	55.045855
UNC9219471	5	55.076371
UNC9220303	5	55.158692
UNC9221179	5	55.235838
UNC9221465	5	55.24929
JAX00130274	5	55.576882
UNC9226312	5	55.582152
UNC9227924	5	55.694098
UNC9251154	5	57.456935
UNC9252175	5	57.563097
UNC9258181	5	58.179042
UNC9262079	5	58.497899
JAX00583562	5	58.616639
JAX00130502	5	58.621633
UNC050370128	5	58.829444
UNC9268173	5	58.908804
JAX00130533	5	59.017973
UNC9270684	5	59.130403
UNC9273393	5	59.29982
UNC9277260	5	59.537288
UNC050267511	5	59.540184
UNC9280297	5	59.734829
UNC9281763	5	59.827852
UNC9284662	5	60.021991
UNC9288071	5	60.227409
UNC9290013	5	60.395773
UNC9290763	5	60.468795
UNC9292055	5	60.576885
UNC9295350	5	60.785486
JAX00130717	5	61.491479
JAX00583968	5	61.567649
UNC9305271	5	61.60363
UNC9306655	5	61.716549
JAX00584005	5	61.764571
JAX00584161	5	62.850781
UNC9321161	5	62.993891
UNC9323394	5	63.178754
UNC9325489	5	63.355039
UNC050377154	5	63.668109
UNC9330658	5	63.784298
UNC9332840	5	63.941392
UNC9333623	5	63.988477
UNC9333913	5	64.002915
UNC9334201	5	64.023899
UNC9334553	5	64.044904
JAX00584372	5	64.053352
UNC9336746	5	64.193552
UNC9337130	5	64.226687
UNC9337444	5	64.252767
UNC9337541	5	64.259431
UNC9337724	5	64.289023
UNC9337934	5	64.306755
JAX00130929	5	64.317376
UNC9338202	5	64.321523
UNC9338566	5	64.339486
UNC9338984	5	64.367159
UNC9339205	5	64.381814
UNC9339483	5	64.400199
UNC9339730	5	64.41559
JAX00130937	5	64.430761
UNC9340389	5	64.482935
UNC9341104	5	64.534512
UNC9341928	5	64.606577
UNC9342270	5	64.624985
JAX00130956	5	64.662729
UNC9343199	5	64.683903
UNC9343369	5	64.699328
UNC9343600	5	64.720668
JAX00130968	5	64.828903
UNC9348157	5	65.046074
UNC050380401	5	65.371831
UNC9356770	5	65.768375
JAX00584770	5	66.034944
JAX00584801	5	66.14533
UNC050381284	5	66.147341
UNC9362742	5	66.171026
UNC9363396	5	66.217664
UNC9367227	5	66.482493
UNC9367502	5	66.500046
UNC9368256	5	66.551452
UNC9375667	5	66.975908
UNC9379163	5	67.236407
UNC9379561	5	67.255936
JAX00584998	5	67.28955
UNC9381393	5	67.394776
UNC9382069	5	67.440544
backupUNC050268321	5	67.475749
JAX00131169	5	67.502283
UNC9383569	5	67.521786
UNC9384611	5	67.571148
UNC9385045	5	67.600205
UNC9385634	5	67.63811
UNC9436949	5	72.00114
UNC9437694	5	72.038983
JAX00131510	5	72.054008
UNC9438003	5	72.056229
UNC9438468	5	72.109956
UNC9440121	5	72.224711
UNC050573031	5	72.229207
UNC9441450	5	72.319839
UNC9443685	5	72.465676
UNC9445698	5	72.620452
UNC9446214	5	72.650423
JAX00585613	5	72.666277
JAX00131559	5	72.699424
UNC9448042	5	72.738749
UNC9448941	5	72.782504
UNC9449675	5	72.820477
JAX00585647	5	72.862709
UNC9451746	5	72.984403
JAX00131584	5	73.053177
UNC9453543	5	73.115587
UNC9454538	5	73.18423
JAX00585739	5	73.329023
JAX00585743	5	73.332819
UNC9456966	5	73.362735
UNC9458514	5	73.458879
UNC9460489	5	73.618069
UNC9461053	5	73.658455
backupUNC050383757	5	73.728084
UNC9462271	5	73.741692
UNC9463731	5	73.854616
JAX00131648	5	73.885829
UNC9465470	5	73.975051
UNC9466374	5	74.042925
JAX00131661	5	74.060185
UNC9467157	5	74.127305
UNC9469376	5	74.281855
UNC9470314	5	74.351054
JAX00131683	5	74.382135
UNC9470822	5	74.394554
JAX00131687	5	74.419506
UNC9471501	5	74.44706
JAX00586009	5	74.48326
UNC9471940	5	74.484182
UNC9472350	5	74.524459
UNC9474455	5	74.682477
UNC9476029	5	74.764686
UNC9477370	5	74.86171
UNC9479721	5	75.042741
JAX00586227	5	75.200649
UNC9481948	5	75.212855
JAX00586244	5	75.25002
UNC9485368	5	75.434308
JAX00586464	5	75.94366
UNC9495776	5	76.127144
JAX00586495	5	76.135563
UNC9496552	5	76.166332
backupUNC050583819	5	76.677123
JAX00586573	5	76.693173
JAX00131867	5	76.783431
UNC9505890	5	76.823522
UNC9517731	5	77.640826
UNC9519727	5	77.814509
UNC9529275	5	78.531267
UNC9530593	5	78.626026
UNC9531776	5	78.72229
UNC9533394	5	78.828821
UNC9534529	5	78.92102
UNC9535413	5	78.976967
JAX00132034	5	79.017762
UNC9537526	5	79.123878
UNC050123644	5	79.546282
UNC9542764	5	79.572048
UNC9544099	5	79.660345
backupJAX00132092	5	79.783571
JAX00132093	5	79.791879
UNC9546072	5	79.826165
UNC9547169	5	79.896315
UNC9550582	5	80.164539
UNC9552680	5	80.327249
UNC9553932	5	80.427314
UNC9556894	5	80.614821
JAX00132155	5	80.634777
JAX00132156	5	80.634855
JAX00587105	5	80.66932
UNC9559995	5	80.818096
JAX00132177	5	80.915281
UNC9564390	5	81.125372
UNC9567346	5	81.421077
backupUNC050128178	5	81.603559
UNC9570078	5	81.64479
UNC9570943	5	81.718373
UNC9578607	5	82.360998
JAX00132291	5	82.442367
UNC9582123	5	82.576751
UNC9583746	5	82.733828
UNC050133153	5	82.812759
JAX00132327	5	82.90068
UNC9586785	5	82.919627
UNC9588089	5	83.037809
UNC9592471	5	83.381814
UNC9597931	5	83.897919
UNC050134233	5	83.929905
backupUNC050134687	5	84.207415
UNC9604691	5	84.620972
UNC050135252	5	84.662655
UNC9605211	5	84.675645
UNC9616075	5	85.940612
JAX00587750	5	86.058945
UNC9617590	5	86.112809
UNC9618511	5	86.209937
JAX00132583	5	86.3357
UNC9620415	5	86.356529
UNC9621161	5	86.426861
UNC9623418	5	86.625904
UNC9628356	5	87.09208
UNC050547848	5	87.421541
UNC9638141	5	88.034505
UNC9640562	5	88.276959
JAX00132736	5	88.379256
UNC9642186	5	88.397365
JAX00132772	5	88.854679
UNC9648069	5	88.935584
backupJAX00132786	5	89.027292
UNC9649262	5	89.034902
UNC9649713	5	89.088429
UNC9651614	5	89.216047
UNC9654834	5	89.438234
UNC9656205	5	89.52113
UNC050548666	5	89.543318
UNC_rs46153694	5	89.931639
UNC9663381	5	89.978351
UNC9663462	5	89.98289
UNC9663875	5	90.028597
UNC9664254	5	90.0596
UNC9665574	5	90.144079
UNC9666038	5	90.18368
UNC9666552	5	90.21585
backupUNC050143599	5	90.267207
UNC9667278	5	90.30706
UNC9667645	5	90.371405
UNC9669480	5	90.523517
UNC9669840	5	90.563781
JAX00588398	5	90.575386
UNC9670233	5	90.589346
JAX00588400	5	90.599978
backupUNC050144019	5	90.641118
UNC9671224	5	90.641309
UNC9672954	5	90.745053
JAX00588443	5	90.763645
UNC9673509	5	90.776807
UNC9673765	5	90.806254
backupUNC050389568	5	90.857799
UNC9674612	5	90.878373
UNC9675316	5	90.93233
JAX00132940	5	91.102243
UNC9678554	5	91.151027
UNC9678931	5	91.180078
UNC9682089	5	91.390597
UNC050145324	5	91.475463
UNC9684937	5	91.566171
UNC9688890	5	91.831949
UNC9689811	5	91.90652
UNC9691592	5	92.058773
UNC9692479	5	92.134817
UNC9695589	5	92.365529
UNC9695930	5	92.394028
UNC050148542	5	92.756546
JAX00588835	5	92.758894
UNC9704070	5	92.919537
UNC050479750	5	92.997078
UNC9705416	5	93.00278
JAX00588898	5	93.05076
UNC9706592	5	93.081854
UNC9707711	5	93.163082
JAX00133101	5	93.24068
JAX00588959	5	93.285373
JAX00133145	5	95.872596
UNC9712371	5	95.952141
UNC9713327	5	96.06469
UNC9714592	5	96.235833
UNC9718843	5	96.521569
UNC9720485	5	96.624029
UNC9722016	5	96.700818
UNC9722206	5	96.709477
UNC9722635	5	96.734358
JAX00589173	5	96.740873
UNC9723227	5	96.761632
UNC9723684	5	96.781824
UNC9723871	5	96.792934
UNC050154313	5	96.804953
UNC9724092	5	96.808035
UNC9724222	5	96.816275
UNC9724616	5	96.832828
UNC9725031	5	96.851831
UNC9725355	5	96.870232
UNC9725667	5	96.883417
UNC9726016	5	96.899875
UNC9726324	5	96.920675
UNC9726489	5	96.931547
UNC9726869	5	96.96282
JAX00589210	5	97.029388
UNC9729530	5	97.149556
UNC9730386	5	97.21087
UNC050156012	5	97.23544
UNC9732221	5	97.313959
JAX00589275	5	97.429803
UNC9733784	5	97.433069
UNC9734022	5	97.46595
JAX00133267	5	97.498703
UNC9734431	5	97.503855
UNC9735191	5	97.577842
JAX00589349	5	97.763911
UNC9737458	5	97.772694
UNC9738464	5	97.843261
UNC9740755	5	98.018933
UNC9741584	5	98.089936
UNC050482226	5	98.242507
UNC9745838	5	98.402086
UNC9748843	5	98.586182
UNC050159502	5	98.947329
UNC9755193	5	99.006864
UNC9759418	5	99.267893
JAX00133402	5	99.299507
UNC9760274	5	99.326584
UNC9762605	5	99.482574
JAX00133421	5	99.532068
UNC9766034	5	99.69082
UNC9766871	5	99.745481
UNC9770117	5	99.971702
UNC9771918	5	100.105799
JAX00589723	5	100.109689
JAX00589724	5	100.10972
JAX00133464	5	100.125775
UNC9772860	5	100.161069
UNC9773469	5	100.242041
UNC9773915	5	100.270196
UNC9775414	5	100.353096
UNC9777454	5	100.53898
JAX00133496	5	100.544513
UNC9778806	5	100.655515
UNC9779259	5	100.681055
backupUNC050393242	5	100.681079
UNC9781472	5	100.824715
UNC9781995	5	100.858417
UNC9782702	5	100.895272
UNC9788516	5	101.30317
UNC9788695	5	101.310361
UNC9791580	5	101.4905
UNC9792267	5	101.545906
UNC9792580	5	101.570689
UNC9792913	5	101.597808
UNC9793007	5	101.60692
UNC050163361	5	101.614338
UNC9826099	5	103.600922
UNC9826651	5	103.62654
JAX00590501	5	104.129182
UNC9834943	5	104.194725
UNC9835194	5	104.208009
UNC9838453	5	104.353147
UNC9839306	5	104.398965
UNC9840226	5	104.434531
UNC9842264	5	104.571518
UNC9842594	5	104.593961
JAX00590630	5	104.644195
UNC9843098	5	104.661897
JAX00590645	5	104.702188
UNC9844922	5	104.862736
UNC9845691	5	104.969478
UNC9847650	5	105.292481
UNC9847887	5	105.313752
JAX00590782	5	105.400321
JAX00590786	5	105.40399
UNC9848796	5	105.411031
JAX00133865	5	105.461865
UNC9849324	5	105.472357
UNC9849509	5	105.49523
UNC9850106	5	105.545263
UNC9852023	5	105.676129
UNC9852551	5	105.714092
UNC9853235	5	105.760366
UNC9854135	5	105.81354
UNC9855361	5	105.895061
UNC9855693	5	105.922444
UNC9857021	5	106.040417
UNC9858044	5	106.112893
UNC9860671	5	106.298887
UNC9861364	5	106.339826
JAX00133933	5	106.378792
UNC9862572	5	106.428183
UNC9863272	5	106.491449
JAX00591079	5	106.495091
UNC9863457	5	106.509069
JAX00133957	5	106.685738
UNC9865751	5	106.740851
UNC9865982	5	106.761429
JAX00591166	5	106.795083
UNC9867296	5	106.882122
UNC9868207	5	106.957008
UNC050404802	5	106.998712
UNC9869554	5	107.072667
UNC050170377	5	107.29662
UNC9874400	5	107.53397
UNC_rs32050737	5	107.694671
UNC9878531	5	107.97789
JAX00591446	5	108.104834
UNC050171931	5	108.21356
UNC9882721	5	108.388518
JAX00591533	5	108.555646
JAX00591556	5	108.575045
UNC9885058	5	108.596312
JAX00591609	5	108.725269
UNC9889957	5	109.198145
UNC9892665	5	109.56965
JAX00134222	5	110.268708
JAX00591925	5	110.41843
UNC9900979	5	110.427655
UNC9901950	5	110.503079
JAX00134247	5	110.613392
UNC9903906	5	110.634487
B6_05-111079082-S	5	110.650063
JAX00134254	5	110.69789
UNC9905860	5	110.85353
UNC9907482	5	110.986925
UNC050179659	5	111.058873
UNC9908881	5	111.085213
UNC9909896	5	111.153919
UNC9912182	5	111.301074
UNC9913743	5	111.439152
UNC9915541	5	111.607913
UNC9917363	5	111.77917
UNC9918710	5	111.873509
UNC050180376	5	111.881138
UNC9924139	5	112.316747
UNC9927785	5	112.561409
UNC9929019	5	112.633562
UNC9929302	5	112.650937
UNC9929712	5	112.673778
JAX00592572	5	112.682264
UNC9930141	5	112.703283
UNC9931139	5	112.763492
UNC9931191	5	112.766765
backupUNC050599122	5	112.776054
UNC9931374	5	112.782395
JAX00592609	5	112.79647
UNC9931776	5	112.80486
UNC9932011	5	112.81427
UNC9932285	5	112.825928
JAX00592619	5	112.830492
UNC9934546	5	112.976177
UNC9935318	5	113.016243
UNC9935869	5	113.050651
UNC050184508	5	113.197372
UNC9938028	5	113.226587
UNC050185051	5	113.315727
UNC9940095	5	113.354454
UNC9941611	5	113.457308
UNC9942431	5	113.516156
UNC9945146	5	113.715813
UNC050411126	5	113.846524
UNC9947177	5	113.87518
UNC9947771	5	113.927403
UNC9949099	5	114.019803
JAX00592966	5	114.032112
UNC9950227	5	114.084611
UNC9950672	5	114.135736
backupUNC050186463	5	114.191685
UNC9952004	5	114.211713
UNC9953043	5	114.269742
UNC9953788	5	114.322725
UNC9958096	5	114.606036
JAX00593214	5	114.642775
UNC9958831	5	114.652554
UNC9959084	5	114.66612
UNC9960695	5	114.796076
UNC9963824	5	115.109764
UNC050188679	5	115.171649
UNC9964998	5	115.219108
UNC9966417	5	115.358729
UNC050412829	5	115.43003
UNC9967314	5	115.434347
JAX00593371	5	115.527809
UNC9968949	5	115.532412
UNC9971643	5	115.747947
JAX00593458	5	115.891953
